City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,dunedin,-45.8742,170.5036,9.330000000000041,76,23,2.24,NZ,2024-04-22
287,xylokastro,38.0776,22.6317,21.860000000000014,58,100,5.54,GR,2024-04-22
288,kourou,5.1552,-52.6478,25.03000000000003,90,100,1.84,GF,2024-04-22
289,korla,41.7597,86.1469,26.379999999999995,14,30,3.87,CN,2024-04-22
290,brisas de zicatela,15.8369,-97.0419,26.30000000000001,64,22,1.09,MX,2024-04-22
291,pacific grove,36.6177,-121.9166,13.010000000000048,91,0,1.34,US,2024-04-22
292,bardai,11.65,7.2333,37.26000000000005,21,82,2.59,NG,2024-04-22
293,nakasongola,1.3089,32.4564,30.340000000000032,44,85,1.95,UG,2024-04-22
294,kolosovka,56.4678,73.611,12.230000000000018,43,29,8.14,RU,2024-04-22
295,shengli,37.4564,118.4856,21.180000000000007,49,100,4.95,CN,2024-04-22
296,hamamatsu,34.7,137.7333,19.960000000000036,74,100,3.57,JP,2024-04-22
297,maceio,-9.6658,-35.7353,27.689999999999998,94,20,1.03,BR,2024-04-22
298,tirebolu,41.0069,38.8139,17.24000000000001,74,15,1.93,TR,2024-04-22
299,borodulikha,50.7184,80.9295,20.129999999999995,19,20,7.86,KZ,2024-04-22
300,xai-xai,-25.0519,33.6442,31.160000000000025,40,2,4.47,MZ,2024-04-22
301,mutuali,-14.8706,37.0044,30.5,46,3,0.71,MZ,2024-04-22
302,hats'avan,39.4641,45.9705,16.920000000000016,40,48,1.14,AM,2024-04-22
303,buka,40.8108,69.1986,28.720000000000027,29,74,4.69,UZ,2024-04-22
304,ceeldheer,3.8488,47.1806,33.410000000000025,51,96,3.63,SO,2024-04-22
305,sesheke,-17.4759,24.2968,33.06,14,3,2.93,ZM,2024-04-22
306,cadale,2.7603,46.3222,30.620000000000005,65,98,6.46,SO,2024-04-22
307,bani walid,31.7566,13.9942,23.510000000000048,44,100,3.46,LY,2024-04-22
308,laela,-8.5667,32.05,23.410000000000025,67,28,2.53,TZ,2024-04-22
309,kut chap,17.4257,102.5669,38.879999999999995,17,24,1.89,TH,2024-04-22
310,nyurba,63.2842,118.3319,0.6400000000000432,100,100,1.42,RU,2024-04-22
311,mooroopna,-36.4,145.35,15.100000000000023,38,3,1.48,AU,2024-04-22
312,as sulayyil,20.4607,45.5779,38.14000000000004,7,0,4.09,SA,2024-04-22
313,kununurra,-15.7667,128.7333,22.99000000000001,68,5,0.0,AU,2024-04-22
314,punta arenas,-53.15,-70.9167,5.060000000000002,81,75,5.66,CL,2024-04-22
315,ust-nera,64.5667,143.2,-6.639999999999986,98,74,1.76,RU,2024-04-22
316,el bayadh,33.6832,1.0193,15.670000000000016,25,44,5.65,DZ,2024-04-22
317,richards bay,-28.783,32.0377,33.83000000000004,34,78,1.47,ZA,2024-04-22
318,saint-philippe,-21.3585,55.7679,27.840000000000032,82,22,0.24,RE,2024-04-22
319,sao caetano de odivelas,-0.75,-48.02,24.03000000000003,96,100,0.63,BR,2024-04-22
320,victoria falls,-17.9235,25.843,31.060000000000002,25,0,2.57,ZW,2024-04-22
321,cam ranh,11.9214,109.1591,29.980000000000018,70,20,5.66,VN,2024-04-22
322,san fernando,15.0286,120.6898,33.85000000000002,56,12,1.53,PH,2024-04-22
323,bubaque,11.2833,-15.8333,24.480000000000018,68,75,2.93,GW,2024-04-22
324,huarmey,-10.0681,-78.1522,20.310000000000002,90,18,3.29,PE,2024-04-22
325,trairi,-3.2778,-39.2689,24.680000000000007,94,99,3.01,BR,2024-04-22
326,damnagar,21.7,71.5167,37.78000000000003,14,0,5.3,IN,2024-04-22
327,zalingei,12.9096,23.4741,38.25,12,15,7.35,SD,2024-04-22
328,nadym,65.5333,72.5167,-9.529999999999973,86,100,10.1,RU,2024-04-22
329,nizhnyaya omka,55.4338,74.9426,13.720000000000027,38,17,8.24,RU,2024-04-22
330,suratgarh,29.3167,73.9,36.120000000000005,13,2,2.99,IN,2024-04-22
331,villa emilio carranza,19.9667,-96.6,22.200000000000045,91,93,7.24,MX,2024-04-22
332,savanna-la-mar,18.219,-78.1332,24.970000000000027,87,3,1.73,JM,2024-04-22
333,labytnangi,66.6572,66.4183,-10.349999999999966,78,63,5.26,RU,2024-04-22
334,port-cartier,50.0334,-66.8654,-3.8799999999999955,71,100,6.88,CA,2024-04-22
335,luganville,-15.5333,167.1667,27.010000000000048,89,74,0.31,VU,2024-04-22
336,ghanzi,-21.5667,21.7833,30.680000000000007,17,0,3.02,BW,2024-04-22
337,bom jesus,-9.0744,-44.3586,25.810000000000002,78,97,0.83,BR,2024-04-22
338,aral,40.5156,81.2636,27.54000000000002,10,95,3.07,CN,2024-04-22
339,porto novo,6.4965,2.6036,31.900000000000034,50,97,3.83,BJ,2024-04-22
340,dauphin,51.1494,-100.0502,8.080000000000041,49,40,5.66,CA,2024-04-22
341,nagqu,31.5,92.0,8.680000000000007,11,100,10.66,CN,2024-04-22
342,porto seguro,-16.4497,-39.0647,23.29000000000002,94,100,2.57,BR,2024-04-22
343,arno,60.1167,18.6333,-1.2299999999999613,60,97,9.45,SE,2024-04-22
344,lobujya,27.95,86.8167,-3.25,67,95,3.81,NP,2024-04-22
345,southside,33.9245,-86.0225,5.920000000000016,86,0,2.57,US,2024-04-22
346,zaozersk,69.4005,32.4476,-7.099999999999966,71,5,10.03,RU,2024-04-22
347,kani keli,-12.9536,45.1033,30.590000000000032,73,50,4.65,YT,2024-04-22
348,bakau,13.4781,-16.6819,27.08000000000004,57,20,2.57,GM,2024-04-22
349,barrouallie,13.2333,-61.2667,26.79000000000002,78,75,3.09,VC,2024-04-22
350,kapa'a,22.0752,-159.319,22.180000000000007,81,40,8.23,US,2024-04-22
351,portland,45.5234,-122.6762,7.560000000000002,84,0,2.57,US,2024-04-22
352,kataba,13.9833,44.3833,24.03000000000003,41,82,3.86,YE,2024-04-22
353,steinbach,50.1667,8.5667,10.340000000000032,61,40,3.6,DE,2024-04-22
354,yulin,22.6333,110.15,26.5,86,62,2.01,CN,2024-04-22
355,vadso,70.0744,29.7487,-3.909999999999968,54,40,9.26,NO,2024-04-22
356,san julian,21.0167,-102.1667,13.080000000000041,84,5,2.1,MX,2024-04-22
357,island harbour,50.724,-1.2758,10.660000000000025,63,94,2.24,GB,2024-04-22
358,valparaiso,-33.0393,-71.6273,17.220000000000027,61,40,2.06,CL,2024-04-22
359,moultrie,31.1799,-83.7891,11.010000000000048,81,0,3.09,US,2024-04-22
360,guigang,23.0964,109.6092,25.650000000000034,85,89,1.06,CN,2024-04-22
361,qusmuryn,52.4503,64.6311,24.510000000000048,50,18,4.73,KZ,2024-04-22
362,menongue,-14.6585,17.691,29.129999999999995,26,2,3.49,AO,2024-04-22
363,klyuchi,52.2667,79.1667,17.129999999999995,24,19,7.82,RU,2024-04-22
364,remire-montjoly,4.9167,-52.2667,25.02000000000004,94,100,0.0,GF,2024-04-22
365,panjab,34.388,67.0233,10.82000000000005,47,99,3.18,AF,2024-04-22
366,prado,-17.3411,-39.2208,24.350000000000023,90,36,2.7,BR,2024-04-22
367,sorsk,54.0033,90.2467,4.0,65,70,8.63,RU,2024-04-22
368,tambopata,-12.7333,-69.1833,25.939999999999998,89,40,1.03,PE,2024-04-22
369,rundu,-17.9333,19.7667,32.29000000000002,16,5,3.52,NA,2024-04-22
370,belmonte,-15.8631,-38.8828,24.810000000000002,89,67,4.39,BR,2024-04-22
371,kapuskasing,49.4169,-82.4331,-8.949999999999989,73,75,3.09,CA,2024-04-22
372,tacna,-18.0056,-70.2483,16.5,90,68,1.45,PE,2024-04-22
373,tsetserleg,47.475,101.4542,6.910000000000025,34,90,4.15,MN,2024-04-22
374,auki,-8.7676,160.7034,26.82000000000005,85,60,0.46,SB,2024-04-22
375,yadrin,55.9405,46.2062,20.980000000000018,67,100,3.27,RU,2024-04-22
376,sasovo,54.3537,41.9199,17.850000000000023,76,76,6.26,RU,2024-04-22
377,kone,-21.0595,164.8658,24.450000000000045,89,100,1.97,NC,2024-04-22
378,thunder bay,48.4001,-89.3168,-4.009999999999991,100,75,1.54,CA,2024-04-22
379,palangkaraya,-2.2,113.8333,25.890000000000043,95,87,0.99,ID,2024-04-22
380,bokani,9.4333,5.2,35.57000000000005,40,96,1.61,NG,2024-04-22
381,naze,28.3667,129.4833,22.510000000000048,90,100,0.87,JP,2024-04-22
382,kudahuvadhoo,2.6708,72.8944,29.370000000000005,76,100,4.82,MV,2024-04-22
383,dingwall,57.5953,-4.4272,14.930000000000007,65,100,3.02,GB,2024-04-22
384,chlumec nad cidlinou,50.1544,15.4603,7.230000000000018,44,85,0.54,CZ,2024-04-22
385,camenca,48.0319,28.6978,12.670000000000016,54,100,2.13,MD,2024-04-22
386,brookings,44.3114,-96.7984,8.0,56,0,6.69,US,2024-04-22
387,strezhevoy,60.7333,77.5889,-3.909999999999968,90,100,4.92,RU,2024-04-22
388,general pico,-35.6566,-63.7568,11.470000000000027,94,100,4.81,AR,2024-04-22
389,mount gambier,-37.8333,140.7667,11.110000000000014,57,54,2.05,AU,2024-04-22
390,caxito,-8.5785,13.6643,33.29000000000002,61,88,1.77,AO,2024-04-22
391,starobil's'k,49.2783,38.9107,18.439999999999998,31,4,5.68,UA,2024-04-22
392,luderitz,-26.6481,15.1594,23.310000000000002,56,11,5.14,NA,2024-04-22
393,shingu,33.7333,135.9833,16.860000000000014,91,100,2.28,JP,2024-04-22
394,richmond,37.5538,-77.4603,5.590000000000032,79,75,4.12,US,2024-04-22
395,purpe,64.4803,76.6897,-11.029999999999973,84,100,8.18,RU,2024-04-22
396,boguchany,58.3814,97.4531,1.0300000000000296,89,100,4.92,RU,2024-04-22
397,las pedroneras,39.45,-2.6739,16.760000000000048,25,0,6.26,ES,2024-04-22
398,tura,25.5198,90.2201,35.85000000000002,15,61,4.63,IN,2024-04-22
399,necochea,-38.5473,-58.7368,11.200000000000045,63,96,4.88,AR,2024-04-22
400,sitka,57.0531,-135.33,6.939999999999998,76,100,2.06,US,2024-04-22
401,touros,-5.1989,-35.4608,27.930000000000007,80,100,4.41,BR,2024-04-22
402,akureyri,65.6835,-18.0878,8.960000000000036,37,0,1.03,IS,2024-04-22
403,sao joao da barra,-21.6403,-41.0511,23.05000000000001,76,0,2.96,BR,2024-04-22
404,augusto correa,-1.0217,-46.635,25.340000000000032,96,98,0.82,BR,2024-04-22
405,inverell,-29.7833,151.1167,14.810000000000002,80,0,2.24,AU,2024-04-22
406,warmbad,-28.45,18.7333,29.700000000000045,19,14,3.25,NA,2024-04-22
407,zhezqazghan,47.7833,67.7667,25.32000000000005,29,0,12.0,KZ,2024-04-22
408,toliara,-23.35,43.6667,29.230000000000018,49,0,6.53,MG,2024-04-22
409,besisahar,28.2313,84.3761,34.150000000000034,13,17,3.8,NP,2024-04-22
410,sebes,45.9667,23.5667,12.360000000000014,79,98,4.48,RO,2024-04-22
411,kendari,-3.945,122.4989,25.860000000000014,91,100,1.4,ID,2024-04-22
412,orsa,54.5153,30.4053,5.8700000000000045,93,100,6.4,BY,2024-04-22
413,sungai penuh,-2.0833,101.3833,21.28000000000003,98,99,0.57,ID,2024-04-22
414,xichang,27.8964,102.2634,19.730000000000018,71,88,2.91,CN,2024-04-22
415,chahal guatemala,15.75,-89.5667,22.05000000000001,99,49,1.01,GT,2024-04-22
416,south hedland,-20.4089,118.5983,24.960000000000036,65,2,2.57,AU,2024-04-22
417,mar del plata,-38.0023,-57.5575,14.970000000000027,55,97,3.58,AR,2024-04-22
418,tarko-sale,64.9225,77.785,-10.819999999999993,80,100,7.67,RU,2024-04-22
419,imbituba,-28.24,-48.6703,22.700000000000045,79,60,1.72,BR,2024-04-22
420,nueva guinea,11.6876,-84.4562,21.689999999999998,97,14,1.68,NI,2024-04-22
421,lerwick,60.1545,-1.1494,9.0,71,70,7.13,GB,2024-04-22
422,constantia,44.1833,28.65,13.379999999999995,79,71,9.12,RO,2024-04-22
423,kem',64.9555,34.5793,-3.5600000000000023,96,100,7.45,RU,2024-04-22
424,middleton,53.55,-2.2,11.520000000000039,87,100,0.75,GB,2024-04-22
425,tuy hoa,13.0833,109.3,28.210000000000036,72,45,5.9,VN,2024-04-22
426,nanfeng,23.7434,111.7959,25.150000000000034,88,56,0.86,CN,2024-04-22
427,salalah,17.0151,54.0924,31.05000000000001,66,20,6.17,OM,2024-04-22
428,malangali,-8.5667,34.85,25.02000000000004,60,55,3.73,TZ,2024-04-22
429,dryden,49.7833,-92.7503,1.160000000000025,60,0,3.09,CA,2024-04-22
430,el granada,37.5027,-122.4694,15.270000000000039,86,0,3.09,US,2024-04-22
431,minas de marcona,-15.2119,-75.1103,16.230000000000018,90,43,2.13,PE,2024-04-22
432,yuzhno-kurilsk,44.0306,145.8556,2.430000000000007,97,100,3.3,RU,2024-04-22
433,pangody,65.85,74.4859,-10.45999999999998,89,100,8.07,RU,2024-04-22
434,uchiza,-8.4592,-76.4633,21.640000000000043,86,99,0.83,PE,2024-04-22
435,hadibu,12.65,54.0333,30.710000000000036,63,98,3.6,YE,2024-04-22
436,angaur state,6.906,134.13,28.689999999999998,82,100,7.96,PW,2024-04-22
437,humaita,-7.5061,-63.0208,23.04000000000002,96,95,0.63,BR,2024-04-22
438,utrik,11.2278,169.8474,28.03000000000003,77,100,7.02,MH,2024-04-22
439,gargzdai,55.7128,21.4033,0.8799999999999955,97,100,8.29,LT,2024-04-22
440,sinabang,2.4803,96.3801,28.950000000000045,80,100,2.23,ID,2024-04-22
441,gisborne,-38.6533,178.0042,12.650000000000034,88,58,8.53,NZ,2024-04-22
442,daruvar,45.5906,17.225,10.720000000000027,51,83,3.08,HR,2024-04-22
443,ejura,7.3856,-1.3562,26.27000000000004,80,100,1.95,GH,2024-04-22
444,nemuro,43.3236,145.575,2.4500000000000455,92,96,5.42,JP,2024-04-22
445,riyadh,24.6877,46.7219,34.08000000000004,11,0,7.26,SA,2024-04-22
446,alo,7.4178,6.7371,31.700000000000045,62,96,2.58,NG,2024-04-22
447,duminichi,53.9345,35.1099,5.930000000000007,85,100,6.28,RU,2024-04-22
448,safonovo,55.15,33.2167,6.9500000000000455,88,87,5.78,RU,2024-04-22
449,laminusa,5.5549,120.9136,29.360000000000014,78,15,3.13,PH,2024-04-22
450,kruisfontein,-34.0033,24.7314,22.710000000000036,59,0,9.41,ZA,2024-04-22
451,quellon,-43.1167,-73.6167,7.610000000000014,87,100,2.16,CL,2024-04-22
452,baharly,38.4362,57.4316,30.090000000000032,17,94,1.18,TM,2024-04-22
453,vilyuchinsk,52.9306,158.4028,2.740000000000009,79,22,2.4,RU,2024-04-22
454,tara,56.8944,74.371,9.110000000000014,54,79,6.11,RU,2024-04-22
455,kavieng,-2.5744,150.7967,28.980000000000018,75,44,4.57,PG,2024-04-22
456,gornopravdinsk,60.05,69.9,-2.2399999999999523,70,100,5.5,RU,2024-04-22
457,bandon,51.7469,-8.7425,16.77000000000004,72,78,4.88,IE,2024-04-22
458,kayangel,8.0823,134.7173,29.03000000000003,78,100,8.13,PW,2024-04-22
459,rio branco,-9.9747,-67.81,24.340000000000032,100,0,0.0,BR,2024-04-22
460,shiqian,27.5225,108.2281,16.49000000000001,96,99,1.02,CN,2024-04-22
461,chibougamau,49.9168,-74.3659,-17.20999999999998,66,0,3.6,CA,2024-04-22
462,coahuayana de hidalgo,18.7,-103.6583,21.03000000000003,81,2,1.47,MX,2024-04-22
463,ola,59.5833,151.2833,-0.47999999999996135,92,34,0.66,RU,2024-04-22
464,vel'sk,61.0701,42.0983,13.480000000000018,51,100,6.26,RU,2024-04-22
465,ketchikan,55.3422,-131.6461,6.300000000000011,87,100,2.06,US,2024-04-22
466,funafuti,-8.5243,179.1942,30.0,79,75,0.0,TV,2024-04-22
467,kismayo,-0.3582,42.5454,29.410000000000025,72,100,4.42,SO,2024-04-22
468,nelson bay,-32.7167,152.15,20.0,85,30,1.79,AU,2024-04-22
469,amga,60.8953,131.9608,2.5600000000000023,98,99,2.87,RU,2024-04-22
470,khadan khak,30.7477,67.7085,18.710000000000036,20,38,6.15,PK,2024-04-22
471,vredendal,-31.6683,18.5012,22.53000000000003,55,100,0.98,ZA,2024-04-22
472,bamboo flat,11.7,92.7167,30.75,64,23,0.97,IN,2024-04-22
473,hammerfest,70.6634,23.6821,-2.75,59,0,5.66,NO,2024-04-22
474,al jawf,29.5,38.75,27.82000000000005,13,0,2.05,SA,2024-04-22
475,cumadcad,12.9806,123.7892,26.75,84,14,2.83,PH,2024-04-22
476,inari,68.906,27.0288,-4.889999999999986,76,100,4.06,FI,2024-04-22
477,saynshand,44.8824,110.1163,9.600000000000023,23,36,6.4,MN,2024-04-22
478,praia,14.9215,-23.5087,27.30000000000001,44,75,6.69,CV,2024-04-22
479,nov,40.1522,69.3708,25.350000000000023,53,87,8.86,TJ,2024-04-22
480,port saint john's,-31.6229,29.5448,26.189999999999998,75,100,2.87,ZA,2024-04-22
481,mersa matruh,31.3525,27.2453,27.110000000000014,44,66,7.72,EG,2024-04-22
482,tannum sands,-23.9504,151.3693,21.939999999999998,68,11,5.14,AU,2024-04-22
483,port lincoln,-34.7333,135.8667,17.0,58,29,1.83,AU,2024-04-22
484,sechura,-5.5569,-80.8222,22.57000000000005,78,100,4.41,PE,2024-04-22
485,alupka,44.4167,34.05,16.360000000000014,74,71,4.12,UA,2024-04-22
486,marka,1.7159,44.7717,30.760000000000048,62,78,5.08,SO,2024-04-22
487,mhamid,29.82,-5.72,25.189999999999998,24,0,6.05,MA,2024-04-22
488,kirensk,57.7853,108.1119,6.090000000000032,72,100,0.89,RU,2024-04-22
489,pasuquin,18.3328,120.6177,28.970000000000027,84,40,2.06,PH,2024-04-22
490,kerikeri,-35.2268,173.9474,11.620000000000005,89,2,2.18,NZ,2024-04-22
491,palmer,42.1584,-72.3287,5.100000000000023,83,0,0.0,US,2024-04-22
492,fort st. john,56.2499,-120.8529,5.939999999999998,56,75,6.17,CA,2024-04-22
493,polyarnyy,69.1989,33.4478,-6.699999999999989,66,5,10.16,RU,2024-04-22
494,tofol,5.3248,163.0078,28.360000000000014,82,100,8.63,FM,2024-04-22
495,polasara,19.7,84.8167,36.03000000000003,37,52,5.08,IN,2024-04-22
496,taoudenni,22.6783,-3.9836,34.06,8,0,3.55,ML,2024-04-22
497,malinyi,-8.9333,36.1333,29.03000000000003,69,25,1.49,TZ,2024-04-22
498,chilecito,-29.1619,-67.4974,16.189999999999998,66,0,2.06,AR,2024-04-22
499,fasa,28.9383,53.6482,25.58000000000004,27,40,8.75,IR,2024-04-22
500,okhotsk,59.3833,143.3,-2.5,96,100,1.61,RU,2024-04-22
501,uruzgan,32.8333,66.0,21.470000000000027,20,14,2.16,AF,2024-04-22
502,benjamin hill,30.1667,-111.1,19.30000000000001,23,1,0.68,MX,2024-04-22
503,bir el ater,34.7449,8.0602,17.58000000000004,29,0,6.03,DZ,2024-04-22
504,ontario,34.0633,-117.6509,19.74000000000001,85,100,1.54,US,2024-04-22
505,inarajan village,13.2736,144.7484,28.54000000000002,85,25,6.66,GU,2024-04-22
506,igrim,63.1906,64.4162,-2.669999999999959,57,47,4.22,RU,2024-04-22
507,hilo,19.7297,-155.09,21.27000000000004,96,100,3.09,US,2024-04-22
508,old forge,41.3712,-75.7349,3.670000000000016,77,0,1.54,US,2024-04-22
509,corner brook,48.9667,-57.9484,-0.9099999999999682,79,65,3.73,CA,2024-04-22
510,tolanaro,-25.0319,46.9987,27.04000000000002,69,20,4.12,MG,2024-04-22
511,monticello,45.3055,-93.7941,7.7900000000000205,55,0,3.6,US,2024-04-22
512,duba,27.3513,35.6901,29.420000000000016,39,4,6.33,SA,2024-04-22
513,wagar,16.1525,36.2032,39.26000000000005,9,3,3.95,SD,2024-04-22
514,forshaga,59.5254,13.4813,3.2900000000000205,44,20,3.09,SE,2024-04-22
515,pecangaan,-6.6978,110.7107,30.920000000000016,81,97,1.79,ID,2024-04-22
516,el aouinet,35.8669,7.8867,16.120000000000005,35,11,3.75,DZ,2024-04-22
517,daru,-9.0763,143.2092,27.610000000000014,87,99,4.85,PG,2024-04-22
518,wyrzysk,53.153,17.268,5.360000000000014,48,82,4.67,PL,2024-04-22
519,nizhneangarsk,55.7833,109.55,-0.5499999999999545,87,88,0.89,RU,2024-04-22
520,olyokminsk,60.3736,120.4264,1.32000000000005,95,92,1.77,RU,2024-04-22
521,okakarara,-20.5833,17.4333,30.480000000000018,17,0,4.62,NA,2024-04-22
522,grand falls-windsor,48.9332,-55.6649,3.0600000000000023,85,100,0.89,CA,2024-04-22
523,cockburn town,21.4612,-71.1419,25.129999999999995,78,19,7.41,TC,2024-04-22
524,pujehun,7.3581,-11.7208,29.390000000000043,71,100,1.56,SL,2024-04-22
525,narasaraopet,16.25,80.0667,40.31,20,9,6.69,IN,2024-04-22
526,dadukou,26.5479,101.7054,29.910000000000025,30,90,1.3,CN,2024-04-22
527,parkes,-33.1333,148.1833,16.860000000000014,55,0,2.53,AU,2024-04-22
528,ajka,47.102,17.5589,8.620000000000005,66,90,3.77,HU,2024-04-22
529,san juan,-31.5375,-68.5364,12.310000000000002,68,0,2.49,AR,2024-04-22
530,laboulaye,-34.1266,-63.3912,14.610000000000014,97,100,5.32,AR,2024-04-22
531,acarau,-2.8856,-40.12,25.400000000000034,90,100,4.01,BR,2024-04-22
532,kafr ash shaykh,31.1143,30.9401,34.01000000000005,13,19,4.53,EG,2024-04-22
533,n'zeto,-7.2312,12.8666,30.220000000000027,71,92,2.69,AO,2024-04-22
534,alexandria,31.2156,29.9553,29.30000000000001,43,19,6.14,EG,2024-04-22
535,paoua,7.2427,16.4406,31.370000000000005,42,99,5.03,CF,2024-04-22
536,vernon,50.2581,-119.2691,6.2000000000000455,87,51,1.03,CA,2024-04-22
537,taybad,34.74,60.7756,29.99000000000001,15,17,3.76,IR,2024-04-22
538,wilhelmsburg,48.1057,15.6054,9.640000000000043,72,93,2.34,AT,2024-04-22
539,labrador city,52.9463,-66.9114,-12.049999999999955,79,100,5.14,CA,2024-04-22
540,nieuw amsterdam,5.8833,-55.0833,26.090000000000032,89,40,1.54,SR,2024-04-22
541,selibaby,15.159,-12.1829,33.08000000000004,15,62,5.09,MR,2024-04-22
542,santa ana,33.7456,-117.8678,16.140000000000043,89,100,1.54,US,2024-04-22
543,arar,30.9753,41.0381,31.010000000000048,14,0,2.06,SA,2024-04-22
544,mili,6.0815,171.735,28.189999999999998,85,100,8.2,MH,2024-04-22
545,okha,53.5739,142.9478,-3.75,95,27,1.79,RU,2024-04-22
546,bikenibeu village,1.3673,173.1241,27.980000000000018,89,75,2.06,KI,2024-04-22
547,callao,-12.0667,-77.15,23.180000000000007,83,0,2.57,PE,2024-04-22
548,inirida,3.8653,-67.9239,23.760000000000048,98,100,0.51,CO,2024-04-22
549,myeik,12.4333,98.6,30.670000000000016,68,15,4.75,MM,2024-04-22
550,puerto deseado,-47.7503,-65.8938,6.460000000000036,66,0,6.15,AR,2024-04-22
551,paita,-5.0892,-81.1144,22.220000000000027,80,100,4.33,PE,2024-04-22
552,harstad,68.799,16.5293,2.660000000000025,50,0,4.33,NO,2024-04-22
553,barcelona,41.3888,2.159,13.970000000000027,75,40,5.66,ES,2024-04-22
554,salinas,36.6777,-121.6555,13.240000000000009,89,0,0.0,US,2024-04-22
555,sohar,24.3643,56.7468,32.01000000000005,43,0,5.66,OM,2024-04-22
556,faya-largeau,17.9257,19.1043,43.94,6,1,6.17,TD,2024-04-22
557,castillos,-34.1667,-53.8333,17.610000000000014,98,100,5.38,UY,2024-04-22
558,kashgar,39.4547,75.9797,26.560000000000002,12,88,3.0,CN,2024-04-22
559,rocha,-34.4833,-54.3333,16.49000000000001,99,100,4.76,UY,2024-04-22
560,alofi,-19.0595,-169.9187,21.939999999999998,94,95,1.03,NU,2024-04-22
561,santa cruz,-17.8,-63.1667,25.03000000000003,94,75,6.69,BO,2024-04-22
562,bel ombre,-4.6167,55.4167,26.910000000000025,89,75,3.09,SC,2024-04-22
563,ayr,55.4627,-4.6339,15.170000000000016,76,40,2.06,GB,2024-04-22
564,nicoya,10.1483,-85.452,25.210000000000036,84,29,1.01,CR,2024-04-22
565,fougamou,-1.2154,10.5838,31.370000000000005,65,100,1.23,GA,2024-04-22
566,la passe,45.5549,-0.8967,12.129999999999995,52,2,5.12,FR,2024-04-22
567,sao jose da coroa grande,-8.8978,-35.1478,27.32000000000005,81,93,0.56,BR,2024-04-22
568,big stone gap,36.8677,-82.7745,3.1899999999999977,88,10,0.87,US,2024-04-22
569,tan-tan,28.438,-11.1032,20.970000000000027,68,75,4.63,MA,2024-04-22
570,tyuratam,45.6507,63.3156,28.410000000000025,15,96,8.48,KZ,2024-04-22
571,beykonak,36.3257,30.303,20.720000000000027,69,23,3.53,TR,2024-04-22
572,tocopilla,-22.092,-70.1979,18.720000000000027,81,10,2.9,CL,2024-04-22
573,pariaman,-0.619,100.12,29.03000000000003,85,89,1.73,ID,2024-04-22
574,puerto santa,-8.9906,-78.6456,19.82000000000005,89,33,3.53,PE,2024-04-22
